ID_x,Title,AddressLine1,Town,Postcode,CountryID,Country,Latitude,Longitude,AccessComments,RelatedURL,Distance,DistanceUnit,UUID,StateOrProvince,ContactTelephone1,AddressLine2,ContactTelephone2,ContactEmail,ID_y,ConnectionTypeID,ConnectionType,Reference,StatusTypeID,StatusType,LevelID,Level,Amps,Voltage,PowerKW,CurrentTypeID,CurrentType,Name,Quantity,Comments
15445,Radisson Blu St Helen's,"Radisson Blu St Helen's, Stillorgan Road, Blackrock, Dublin 4",Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.304903,-6.205752,,,6.16899267390406,1,6CC6BC8E-65E0-4080-A4CF-12AB124A2820,,,,,,91977,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",16.0,230.0,3.7,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),1.0,
114945,Circle K Service Station,Templeville Road,Dublin 6W,D6W KT50,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.3043485702077,-6.31370152675368,to right on entering forecourt ,http://www.esb.ie/ecars,6.174196652517472,1,9AF279BA-3989-4807-BBEE-9A6FB489CEEE,County Dublin,00353 1 258 3799,Templeogue,,,161306,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",120.0,500.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
114945,Circle K Service Station,Templeville Road,Dublin 6W,D6W KT50,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.3043485702077,-6.31370152675368,to right on entering forecourt ,http://www.esb.ie/ecars,6.174196652517472,1,9AF279BA-3989-4807-BBEE-9A6FB489CEEE,County Dublin,00353 1 258 3799,Templeogue,,,161307,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",120.0,500.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
114945,Circle K Service Station,Templeville Road,Dublin 6W,D6W KT50,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.3043485702077,-6.31370152675368,to right on entering forecourt ,http://www.esb.ie/ecars,6.174196652517472,1,9AF279BA-3989-4807-BBEE-9A6FB489CEEE,County Dublin,00353 1 258 3799,Templeogue,,,161414,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",63.0,400.0,43.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",CHAdeMO,1.0,
190551,BOC,John F Kennedy Drive,Palmerstown,12,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.327860673713616,-6.34791928172524,,,6.307681048300215,1,CA6DBBA1-743F-4BAA-ADEA-6A7FD52C914A,,,,,,308231,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
190598,Rathfarnham SC,Butterfield Ave,Rathfarnham,D6W,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.29609658644483,-6.297578720105207,,,6.464753474917757,1,D0DF9927-AB0A-49CA-BAB6-FF4B54E204EE,,,,,,308329,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),4.0,
155312,Nutgrove Retail Park,Nutgrove Avenue,Dundrum,D14 DD88,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.29174370069987,-6.266848071195682,Underground car park,,6.470710459965722,1,44819D4C-1542-46B0-BDE0-21BE12DAC798,,,,,,218099,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,,,Type 2 (Socket Only),2.0,
155312,Nutgrove Retail Park,Nutgrove Avenue,Dundrum,D14 DD88,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.29174370069987,-6.266848071195682,Underground car park,,6.470710459965722,1,44819D4C-1542-46B0-BDE0-21BE12DAC798,,,,,,218100,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,,,Type 2 (Socket Only),2.0,
157855,Decathlon,St Margaret's Road,Ballymun,D11 FW18,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.40787786175676,-6.271748169341436,,,6.5018252322273895,1,501C7B5E-58F4-4225-B87E-FA15F45268B7,Dublin 11,,,,,226884,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),10.0,"EasyGo operated. Free to use for customers, key-fob available in Decathlon."
194906,Everse Brady’s Service Station,Coolquay,Dublin,D11 K24Y,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.378183,-6.3497401,,,6.720804709049436,1,FA17419A-ED2A-4E16-BE3E-AB081AA32E1C,,,,,,317124,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",EVerse,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CCS (Type 2),1.0,
194906,Everse Brady’s Service Station,Coolquay,Dublin,D11 K24Y,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.378183,-6.3497401,,,6.720804709049436,1,FA17419A-ED2A-4E16-BE3E-AB081AA32E1C,,,,,,317125,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",EVerse,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CCS (Type 2),1.0,
15298,Main Street,"Main Street, Dundrum, Dublin 14",Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.289895,-6.244172,,,6.747376938203981,1,1C3E18BA-5BFF-4FE1-B654-0E5F1AFF8006,,,,,,13342,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
66827,Winsor Motors / Joe Duffy BMW,North Road,Dublin 11,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.403599,-6.309145,,,6.802459310512098,1,63589EAA-8136-428D-A52A-CB35908CCCED,County Dublin,,,,,308977,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CCS (Type 2),1.0,
66827,Winsor Motors / Joe Duffy BMW,North Road,Dublin 11,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.403599,-6.309145,,,6.802459310512098,1,63589EAA-8136-428D-A52A-CB35908CCCED,County Dublin,,,,,308978,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CCS (Type 2),1.0,
66827,Winsor Motors / Joe Duffy BMW,North Road,Dublin 11,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.403599,-6.309145,,,6.802459310512098,1,63589EAA-8136-428D-A52A-CB35908CCCED,County Dublin,,,,,308979,1036,"{'FormalName': 'IEC 62196-2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 1036, 'Title': 'Type 2 (Tethered Connector) '}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",CCS (Type 2),1.0,
66827,Winsor Motors / Joe Duffy BMW,North Road,Dublin 11,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.403599,-6.309145,,,6.802459310512098,1,63589EAA-8136-428D-A52A-CB35908CCCED,County Dublin,,,,,308980,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,7.0,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",CCS (Type 2),2.0,
66700,Audi North Dublin,Northway Estate,Dublin 11,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.402281,-6.31334,,,6.813392790175568,1,C163EA6D-2E2B-417B-B2B8-280EA6F7E19F,County Dublin,,,,,91732,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",16.0,230.0,3.7,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),1.0,
104806,Airfield Estate,Overend Way,Dublin,D14 EE77,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.287991,-6.235794,,,7.063673255463673,1,2C0A21BB-5951-4B4E-8D44-6E9ECC250DB1,,+353 1 969 6666,,,,147455,30,"{'IsDiscontinued': False, 'IsObsolete': False, 'ID': 30, 'Title': 'Tesla (Model S/X)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,230.0,13.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Tesla (Model S/X),1.0,
104806,Airfield Estate,Overend Way,Dublin,D14 EE77,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.287991,-6.235794,,,7.063673255463673,1,2C0A21BB-5951-4B4E-8D44-6E9ECC250DB1,,+353 1 969 6666,,,,306746,1036,"{'FormalName': 'IEC 62196-2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 1036, 'Title': 'Type 2 (Tethered Connector) '}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",,,,,,,,Tesla (Model S/X),1.0,
21417,Dundrum Shopping Centre,Dundrum,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.286679,-6.240973,,,7.135843135198587,1,08296BB4-9003-4624-B006-594F38B01012,Dublin 14. (Level 2M Zone G Location 1),,,,,101819,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
53340,Stillorgan Park Hotel,409 Stillorgan Road,County Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.2953925578238,-6.20334024166413,Immediately beside the entrance to the car park. Three 3.6kW AC Type 2 chargers are available on the other side of the hotel. ,,7.136128697183567,1,C18762D3-7DA4-4199-84AC-CE0D40A826AF,County Dublin,,Merrion,,,66003,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",110.0,400.0,44.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
53340,Stillorgan Park Hotel,409 Stillorgan Road,County Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.2953925578238,-6.20334024166413,Immediately beside the entrance to the car park. Three 3.6kW AC Type 2 chargers are available on the other side of the hotel. ,,7.136128697183567,1,C18762D3-7DA4-4199-84AC-CE0D40A826AF,County Dublin,,Merrion,,,66004,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",110.0,400.0,44.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
53340,Stillorgan Park Hotel,409 Stillorgan Road,County Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.2953925578238,-6.20334024166413,Immediately beside the entrance to the car park. Three 3.6kW AC Type 2 chargers are available on the other side of the hotel. ,,7.136128697183567,1,C18762D3-7DA4-4199-84AC-CE0D40A826AF,County Dublin,,Merrion,,,66005,1036,"{'FormalName': 'IEC 62196-2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 1036, 'Title': 'Type 2 (Tethered Connector) '}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",63.0,400.0,43.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",CHAdeMO,1.0,
53340,Stillorgan Park Hotel,409 Stillorgan Road,County Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.2953925578238,-6.20334024166413,Immediately beside the entrance to the car park. Three 3.6kW AC Type 2 chargers are available on the other side of the hotel. ,,7.136128697183567,1,C18762D3-7DA4-4199-84AC-CE0D40A826AF,County Dublin,,Merrion,,,66006,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",16.0,230.0,3.6,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",CHAdeMO,3.0,
162429,Lidl Castleknock,Castleknock Square,Dublin,D15 X24W,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.37350090183088,-6.360398619202897,,,7.145136311503889,1,A9110BF3-0F9F-40B3-9AF9-823E197BCB2F,Dublin,,Castleknock,,,233264,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
215078,Dundrum Town Centre,Sandyford Road,Co. Dublin,D16 HY94,1,"{'ISOCode': 'GB', 'ContinentCode': 'EU', 'ID': 1, 'Title': 'United Kingdom'}",53.286055,-6.2399,,http://pod-point.com,7.217156550935296,1,20DF49A6-F455-4A23-A093-31579939F078,,,,,,357348,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",0,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,230.0,7.0,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),,
215078,Dundrum Town Centre,Sandyford Road,Co. Dublin,D16 HY94,1,"{'ISOCode': 'GB', 'ContinentCode': 'EU', 'ID': 1, 'Title': 'United Kingdom'}",53.286055,-6.2399,,http://pod-point.com,7.217156550935296,1,20DF49A6-F455-4A23-A093-31579939F078,,,,,,357349,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",1,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,230.0,7.0,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),,
175390,Dundrum Town Centre,Sandyford Road,Dundrum,D16 HY94,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.286055,-6.2399,,,7.217156550935296,1,8BA4BEFF-675D-4F9D-B70C-E16801918AC1,County Dublin,,,,,271271,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",PG-96000,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,230.0,7.0,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),1.0,Joey-Liam
175390,Dundrum Town Centre,Sandyford Road,Dundrum,D16 HY94,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.286055,-6.2399,,,7.217156550935296,1,8BA4BEFF-675D-4F9D-B70C-E16801918AC1,County Dublin,,,,,324293,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",PG-83570,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,230.0,7.0,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),2.0,Ralf-Levi
175390,Dundrum Town Centre,Sandyford Road,Dundrum,D16 HY94,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.286055,-6.2399,,,7.217156550935296,1,8BA4BEFF-675D-4F9D-B70C-E16801918AC1,County Dublin,,,,,324294,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",PG-83297,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,230.0,7.0,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),2.0,Jake-Jean
175390,Dundrum Town Centre,Sandyford Road,Dundrum,D16 HY94,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.286055,-6.2399,,,7.217156550935296,1,8BA4BEFF-675D-4F9D-B70C-E16801918AC1,County Dublin,,,,,324912,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",PG-83560,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,230.0,7.0,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),2.0,Skye-Hugh
